Country,Localite,Category,Value,Date
Guinea,Coyah,Cases,138,12/16/14
Guinea,Dalaba,Cases,9,12/16/14
Guinea,Beyla,Cases,44,12/16/14
Guinea,Kindia,Cases,55,12/16/14
Guinea,Lola,Cases,35,12/16/14
Guinea,Boke,Cases,1,12/16/14
Guinea,Mamou,Cases,1,12/16/14
Guinea,Faranah,Cases,61,12/16/14
Guinea,Kankan,Cases,26,12/16/14
Guinea,Fria,Cases,1,12/16/14
Guinea,National,New cases,29,12/17/14
Guinea,Conakry,New cases,4,12/17/14
Guinea,Gueckedou,New cases,1,12/17/14
Guinea,Macenta,New cases,4,12/17/14
Guinea,Dabola,New cases,0,12/17/14
Guinea,Kissidougou,New cases,9,12/17/14
Guinea,Dinguiraye,New cases,0,12/17/14
Guinea,Telimele,New cases,0,12/17/14
Guinea,Boffa,New cases,0,12/17/14
Guinea,Kouroussa,New cases,0,12/17/14
Guinea,Siguiri,New cases,0,12/17/14
Guinea,Pita,New cases,0,12/17/14
Guinea,Nzerekore,New cases,3,12/17/14
Guinea,Yomou,New cases,0,12/17/14
Guinea,Dubreka,New cases,3,12/17/14
Guinea,Forécariah,New cases,3,12/17/14
Guinea,Kerouane,New cases,0,12/17/14
Guinea,Coyah,New cases,2,12/17/14
Guinea,Dalaba,New cases,0,12/17/14
Guinea,Beyla,New cases,0,12/17/14
Guinea,Kindia,New cases,0,12/17/14
Guinea,Lola,New cases,0,12/17/14
Guinea,Boke,New cases,0,12/17/14
Guinea,Mamou,New cases,0,12/17/14
Guinea,Faranah,New cases,0,12/17/14
Guinea,Kankan,New cases,0,12/17/14
Guinea,Fria,New cases,0,12/17/14
Guinea,National,Cases,"2,482",12/17/14
Guinea,Conakry,Cases,338,12/17/14
Guinea,Gueckedou,Cases,379,12/17/14
Guinea,Macenta,Cases,729,12/17/14
Guinea,Dabola,Cases,9,12/17/14
Guinea,Kissidougou,Cases,42,12/17/14
Guinea,Dinguiraye,Cases,1,12/17/14
Guinea,Telimele,Cases,35,12/17/14
Guinea,Boffa,Cases,26,12/17/14
Guinea,Kouroussa,Cases,18,12/17/14
Guinea,Siguiri,Cases,29,12/17/14
Guinea,Pita,Cases,9,12/17/14
Guinea,Nzerekore,Cases,244,12/17/14
Guinea,Yomou,Cases,11,12/17/14
Guinea,Dubreka,Cases,42,12/17/14
Guinea,Forécariah,Cases,43,12/17/14
Guinea,Kerouane,Cases,155,12/17/14
Guinea,Coyah,Cases,140,12/17/14
Guinea,Dalaba,Cases,9,12/17/14
Guinea,Beyla,Cases,44,12/17/14
Guinea,Kindia,Cases,55,12/17/14
Guinea,Lola,Cases,35,12/17/14
Guinea,Boke,Cases,1,12/17/14
Guinea,Mamou,Cases,1,12/17/14
Guinea,Faranah,Cases,61,12/17/14
Guinea,Kankan,Cases,26,12/17/14
Guinea,Fria,Cases,1,12/17/14
Guinea,National,New cases,34,12/18/14
Guinea,Conakry,New cases,6,12/18/14
Guinea,Gueckedou,New cases,0,12/18/14
Guinea,Macenta,New cases,3,12/18/14
Guinea,Dabola,New cases,0,12/18/14
Guinea,Kissidougou,New cases,18,12/18/14
Guinea,Dinguiraye,New cases,0,12/18/14
Guinea,Telimele,New cases,0,12/18/14
Guinea,Boffa,New cases,0,12/18/14
Guinea,Kouroussa,New cases,0,12/18/14
Guinea,Siguiri,New cases,0,12/18/14
Guinea,Pita,New cases,0,12/18/14
Guinea,Nzerekore,New cases,3,12/18/14
Guinea,Yomou,New cases,0,12/18/14
Guinea,Dubreka,New cases,0,12/18/14
Guinea,Forécariah,New cases,1,12/18/14
Guinea,Kerouane,New cases,2,12/18/14
Guinea,Coyah,New cases,0,12/18/14
Guinea,Dalaba,New cases,0,12/18/14
Guinea,Beyla,New cases,0,12/18/14
Guinea,Kindia,New cases,1,12/18/14
Guinea,Lola,New cases,0,12/18/14
Guinea,Boke,New cases,0,12/18/14
Guinea,Mamou,New cases,0,12/18/14
Guinea,Faranah,New cases,0,12/18/14
Guinea,Kankan,New cases,0,12/18/14
Guinea,Fria,New cases,0,12/18/14
Guinea,National,Cases,"2,502",12/18/14
Guinea,Conakry,Cases,343,12/18/14
Guinea,Gueckedou,Cases,379,12/18/14
Guinea,Macenta,Cases,729,12/18/14
Guinea,Dabola,Cases,9,12/18/14
Guinea,Kissidougou,Cases,53,12/18/14
Guinea,Dinguiraye,Cases,1,12/18/14
Guinea,Telimele,Cases,35,12/18/14
Guinea,Boffa,Cases,26,12/18/14
Guinea,Kouroussa,Cases,18,12/18/14
Guinea,Siguiri,Cases,29,12/18/14
Guinea,Pita,Cases,9,12/18/14
Guinea,Nzerekore,Cases,244,12/18/14
Guinea,Yomou,Cases,11,12/18/14
Guinea,Dubreka,Cases,42,12/18/14
Guinea,Forécariah,Cases,44,12/18/14
Guinea,Kerouane,Cases,157,12/18/14
Guinea,Coyah,Cases,140,12/18/14
Guinea,Dalaba,Cases,9,12/18/14
Guinea,Beyla,Cases,44,12/18/14
Guinea,Kindia,Cases,57,12/18/14
Guinea,Lola,Cases,34,12/18/14
Guinea,Boke,Cases,1,12/18/14
Guinea,Mamou,Cases,1,12/18/14
Guinea,Faranah,Cases,61,12/18/14
Guinea,Kankan,Cases,26,12/18/14
Guinea,Fria,Cases,0,12/18/14
Guinea,National,New cases,62,12/19/14
Guinea,Conakry,New cases,5,12/19/14
Guinea,Gueckedou,New cases,1,12/19/14
Guinea,Macenta,New cases,4,12/19/14
Guinea,Dabola,New cases,1,12/19/14
Guinea,Kissidougou,New cases,24,12/19/14
Guinea,Dinguiraye,New cases,0,12/19/14
Guinea,Telimele,New cases,0,12/19/14
Guinea,Boffa,New cases,0,12/19/14
Guinea,Kouroussa,New cases,0,12/19/14
Guinea,Siguiri,New cases,0,12/19/14
Guinea,Pita,New cases,0,12/19/14
Guinea,Nzerekore,New cases,6,12/19/14
Guinea,Yomou,New cases,0,12/19/14
Guinea,Dubreka,New cases,0,12/19/14
Guinea,Forécariah,New cases,4,12/19/14
Guinea,Kerouane,New cases,0,12/19/14
Guinea,Coyah,New cases,5,12/19/14
Guinea,Dalaba,New cases,0,12/19/14
Guinea,Beyla,New cases,0,12/19/14
Guinea,Kindia,New cases,6,12/19/14
Guinea,Lola,New cases,4,12/19/14
Guinea,Boke,New cases,0,12/19/14
Guinea,Mamou,New cases,0,12/19/14
Guinea,Faranah,New cases,0,12/19/14
Guinea,Kankan,New cases,2,12/19/14
Guinea,Fria,New cases,0,12/19/14
Guinea,National,Cases,"2,557",12/19/14
Guinea,Conakry,Cases,348,12/19/14
Guinea,Gueckedou,Cases,380,12/19/14
Guinea,Macenta,Cases,733,12/19/14
Guinea,Dabola,Cases,10,12/19/14
Guinea,Kissidougou,Cases,76,12/19/14
Guinea,Dinguiraye,Cases,1,12/19/14
Guinea,Telimele,Cases,35,12/19/14
Guinea,Boffa,Cases,26,12/19/14
Guinea,Kouroussa,Cases,18,12/19/14
Guinea,Siguiri,Cases,29,12/19/14
Guinea,Pita,Cases,8,12/19/14
Guinea,Nzerekore,Cases,247,12/19/14
Guinea,Yomou,Cases,11,12/19/14
Guinea,Dubreka,Cases,42,12/19/14
Guinea,Forécariah,Cases,48,12/19/14
Guinea,Kerouane,Cases,157,12/19/14
Guinea,Coyah,Cases,145,12/19/14
Guinea,Dalaba,Cases,9,12/19/14
Guinea,Beyla,Cases,44,12/19/14
Guinea,Kindia,Cases,63,12/19/14
Guinea,Lola,Cases,38,12/19/14
Guinea,Boke,Cases,1,12/19/14
Guinea,Mamou,Cases,0,12/19/14
Guinea,Faranah,Cases,60,12/19/14
Guinea,Kankan,Cases,28,12/19/14
Guinea,Fria,Cases,0,12/19/14
Guinea,National,New cases,31,12/20/14
Guinea,Conakry,New cases,7,12/20/14
Guinea,Gueckedou,New cases,1,12/20/14
Guinea,Macenta,New cases,6,12/20/14
Guinea,Dabola,New cases,0,12/20/14
Guinea,Kissidougou,New cases,2,12/20/14
Guinea,Dinguiraye,New cases,0,12/20/14
Guinea,Telimele,New cases,0,12/20/14
Guinea,Boffa,New cases,0,12/20/14
Guinea,Kouroussa,New cases,0,12/20/14
Guinea,Siguiri,New cases,0,12/20/14
Guinea,Pita,New cases,0,12/20/14
Guinea,Nzerekore,New cases,1,12/20/14
Guinea,Yomou,New cases,0,12/20/14
Guinea,Dubreka,New cases,0,12/20/14
Guinea,Forécariah,New cases,0,12/20/14
Guinea,Kerouane,New cases,0,12/20/14
Guinea,Coyah,New cases,4,12/20/14
Guinea,Dalaba,New cases,0,12/20/14
Guinea,Beyla,New cases,0,12/20/14
Guinea,Kindia,New cases,1,12/20/14
Guinea,Lola,New cases,9,12/20/14
Guinea,Boke,New cases,0,12/20/14
Guinea,Mamou,New cases,0,12/20/14
Guinea,Faranah,New cases,0,12/20/14
Guinea,Kankan,New cases,0,12/20/14
Guinea,Fria,New cases,0,12/20/14
Guinea,National,Cases,"2,571",12/20/14
Guinea,Conakry,Cases,353,12/20/14
Guinea,Gueckedou,Cases,380,12/20/14
Guinea,Macenta,Cases,735,12/20/14
Guinea,Dabola,Cases,10,12/20/14
Guinea,Kissidougou,Cases,74,12/20/14
Guinea,Dinguiraye,Cases,1,12/20/14
Guinea,Telimele,Cases,35,12/20/14
Guinea,Boffa,Cases,26,12/20/14
Guinea,Kouroussa,Cases,18,12/20/14
Guinea,Siguiri,Cases,29,12/20/14
Guinea,Pita,Cases,8,12/20/14
Guinea,Nzerekore,Cases,246,12/20/14
Guinea,Yomou,Cases,11,12/20/14
Guinea,Dubreka,Cases,41,12/20/14
Guinea,Forécariah,Cases,48,12/20/14
Guinea,Kerouane,Cases,157,12/20/14
Guinea,Coyah,Cases,149,12/20/14
Guinea,Dalaba,Cases,9,12/20/14
Guinea,Beyla,Cases,44,12/20/14
Guinea,Kindia,Cases,64,12/20/14
Guinea,Lola,Cases,44,12/20/14
Guinea,Boke,Cases,1,12/20/14
Guinea,Mamou,Cases,0,12/20/14
Guinea,Faranah,Cases,60,12/20/14
Guinea,Kankan,Cases,28,12/20/14
Guinea,Fria,Cases,0,12/20/14
Guinea,National,New cases,34,12/21/14
Guinea,Conakry,New cases,2,12/21/14
Guinea,Gueckedou,New cases,0,12/21/14
Guinea,Macenta,New cases,6,12/21/14
Guinea,Dabola,New cases,0,12/21/14
Guinea,Kissidougou,New cases,14,12/21/14
Guinea,Dinguiraye,New cases,0,12/21/14
Guinea,Telimele,New cases,1,12/21/14
Guinea,Boffa,New cases,0,12/21/14
Guinea,Kouroussa,New cases,0,12/21/14
Guinea,Siguiri,New cases,1,12/21/14
Guinea,Pita,New cases,0,12/21/14
Guinea,Nzerekore,New cases,0,12/21/14
Guinea,Yomou,New cases,0,12/21/14
Guinea,Dubreka,New cases,1,12/21/14
Guinea,Forécariah,New cases,0,12/21/14
Guinea,Kerouane,New cases,0,12/21/14
Guinea,Coyah,New cases,4,12/21/14
Guinea,Dalaba,New cases,0,12/21/14
Guinea,Beyla,New cases,0,12/21/14
Guinea,Kindia,New cases,3,12/21/14
Guinea,Lola,New cases,2,12/21/14
Guinea,Boke,New cases,0,12/21/14
Guinea,Mamou,New cases,0,12/21/14
Guinea,Faranah,New cases,0,12/21/14
Guinea,Kankan,New cases,0,12/21/14
Guinea,Fria,New cases,0,12/21/14
Guinea,National,Cases,"2,597",12/21/14
Guinea,Conakry,Cases,354,12/21/14
Guinea,Gueckedou,Cases,380,12/21/14
Guinea,Macenta,Cases,739,12/21/14
Guinea,Dabola,Cases,10,12/21/14
Guinea,Kissidougou,Cases,86,12/21/14
Guinea,Dinguiraye,Cases,1,12/21/14
Guinea,Telimele,Cases,36,12/21/14
Guinea,Boffa,Cases,26,12/21/14
Guinea,Kouroussa,Cases,18,12/21/14
Guinea,Siguiri,Cases,30,12/21/14
Guinea,Pita,Cases,8,12/21/14
Guinea,Nzerekore,Cases,246,12/21/14
Guinea,Yomou,Cases,11,12/21/14
Guinea,Dubreka,Cases,42,12/21/14
Guinea,Forécariah,Cases,47,12/21/14
Guinea,Kerouane,Cases,157,12/21/14
Guinea,Coyah,Cases,152,12/21/14
Guinea,Dalaba,Cases,9,12/21/14
Guinea,Beyla,Cases,44,12/21/14
Guinea,Kindia,Cases,67,12/21/14
Guinea,Lola,Cases,45,12/21/14
Guinea,Boke,Cases,1,12/21/14
Guinea,Mamou,Cases,0,12/21/14
Guinea,Faranah,Cases,60,12/21/14
Guinea,Kankan,Cases,28,12/21/14
Guinea,Fria,Cases,0,12/21/14
Guinea,Labe,Cases,0,12/21/14
Guinea,National,New cases,37,12/22/14
Guinea,Conakry,New cases,9,12/22/14
Guinea,Gueckedou,New cases,0,12/22/14
Guinea,Macenta,New cases,4,12/22/14
Guinea,Dabola,New cases,0,12/22/14
Guinea,Kissidougou,New cases,6,12/22/14
Guinea,Dinguiraye,New cases,0,12/22/14
Guinea,Telimele,New cases,2,12/22/14
Guinea,Boffa,New cases,0,12/22/14
Guinea,Kouroussa,New cases,0,12/22/14
Guinea,Siguiri,New cases,0,12/22/14
Guinea,Pita,New cases,0,12/22/14
Guinea,Nzerekore,New cases,0,12/22/14
Guinea,Yomou,New cases,0,12/22/14
Guinea,Dubreka,New cases,7,12/22/14
Guinea,Forécariah,New cases,0,12/22/14
Guinea,Kerouane,New cases,0,12/22/14
Guinea,Coyah,New cases,3,12/22/14
Guinea,Dalaba,New cases,0,12/22/14
Guinea,Beyla,New cases,1,12/22/14
Guinea,Kindia,New cases,1,12/22/14
Guinea,Lola,New cases,2,12/22/14
Guinea,Boke,New cases,0,12/22/14
Guinea,Mamou,New cases,0,12/22/14
Guinea,Faranah,New cases,2,12/22/14
Guinea,Kankan,New cases,0,12/22/14
Guinea,Fria,New cases,0,12/22/14
Guinea,Labe,New cases,0,12/22/14
Guinea,National,Cases,"2,606",12/22/14
Guinea,Conakry,Cases,351,12/22/14
Guinea,Gueckedou,Cases,381,12/22/14
Guinea,Macenta,Cases,737,12/22/14
Guinea,Dabola,Cases,10,12/22/14
Guinea,Kissidougou,Cases,90,12/22/14
Guinea,Dinguiraye,Cases,1,12/22/14
Guinea,Telimele,Cases,39,12/22/14
Guinea,Boffa,Cases,26,12/22/14
Guinea,Kouroussa,Cases,18,12/22/14
Guinea,Siguiri,Cases,30,12/22/14
Guinea,Pita,Cases,8,12/22/14
Guinea,Nzerekore,Cases,245,12/22/14
Guinea,Yomou,Cases,11,12/22/14
Guinea,Dubreka,Cases,49,12/22/14
Guinea,Forécariah,Cases,46,12/22/14
Guinea,Kerouane,Cases,157,12/22/14
Guinea,Coyah,Cases,153,12/22/14
Guinea,Dalaba,Cases,9,12/22/14
Guinea,Beyla,Cases,45,12/22/14
Guinea,Kindia,Cases,65,12/22/14
Guinea,Lola,Cases,44,12/22/14
Guinea,Boke,Cases,1,12/22/14
Guinea,Mamou,Cases,0,12/22/14
Guinea,Faranah,Cases,62,12/22/14
Guinea,Kankan,Cases,28,12/22/14
Guinea,Fria,Cases,0,12/22/14
Guinea,Labe,Cases,0,12/22/14
Guinea,National,New cases,24,12/23/14
Guinea,Conakry,New cases,4,12/23/14
Guinea,Gueckedou,New cases,0,12/23/14
Guinea,Macenta,New cases,0,12/23/14
Guinea,Dabola,New cases,0,12/23/14
Guinea,Kissidougou,New cases,6,12/23/14
Guinea,Dinguiraye,New cases,0,12/23/14
Guinea,Telimele,New cases,0,12/23/14
Guinea,Boffa,New cases,0,12/23/14
Guinea,Kouroussa,New cases,0,12/23/14
Guinea,Siguiri,New cases,0,12/23/14
Guinea,Pita,New cases,0,12/23/14
Guinea,Nzerekore,New cases,0,12/23/14
Guinea,Yomou,New cases,0,12/23/14
Guinea,Dubreka,New cases,3,12/23/14
Guinea,Forécariah,New cases,0,12/23/14
Guinea,Kerouane,New cases,0,12/23/14
Guinea,Coyah,New cases,5,12/23/14
Guinea,Dalaba,New cases,0,12/23/14
Guinea,Beyla,New cases,0,12/23/14
Guinea,Kindia,New cases,1,12/23/14
Guinea,Lola,New cases,4,12/23/14
Guinea,Boke,New cases,0,12/23/14
Guinea,Mamou,New cases,0,12/23/14
Guinea,Faranah,New cases,1,12/23/14
Guinea,Kankan,New cases,0,12/23/14
Guinea,Fria,New cases,0,12/23/14
Guinea,Labe,New cases,0,12/23/14
Guinea,National,Cases,"2,624",12/23/14
Guinea,Conakry,Cases,354,12/23/14
Guinea,Gueckedou,Cases,382,12/23/14
Guinea,Macenta,Cases,736,12/23/14
Guinea,Dabola,Cases,10,12/23/14
Guinea,Kissidougou,Cases,95,12/23/14
Guinea,Dinguiraye,Cases,1,12/23/14
Guinea,Telimele,Cases,39,12/23/14
Guinea,Boffa,Cases,26,12/23/14
Guinea,Kouroussa,Cases,18,12/23/14
Guinea,Siguiri,Cases,30,12/23/14
Guinea,Pita,Cases,8,12/23/14
Guinea,Nzerekore,Cases,245,12/23/14
Guinea,Yomou,Cases,11,12/23/14
Guinea,Dubreka,Cases,52,12/23/14
Guinea,Forécariah,Cases,46,12/23/14
Guinea,Kerouane,Cases,157,12/23/14
Guinea,Coyah,Cases,155,12/23/14
Guinea,Dalaba,Cases,9,12/23/14
Guinea,Beyla,Cases,45,12/23/14
Guinea,Kindia,Cases,67,12/23/14
Guinea,Lola,Cases,47,12/23/14
Guinea,Boke,Cases,1,12/23/14
Guinea,Mamou,Cases,0,12/23/14
Guinea,Faranah,Cases,62,12/23/14
Guinea,Kankan,Cases,28,12/23/14
Guinea,Fria,Cases,0,12/23/14
Guinea,Labe,Cases,0,12/23/14
Guinea,National,New cases,26,12/24/14
Guinea,Conakry,New cases,4,12/24/14
Guinea,Gueckedou,New cases,1,12/24/14
Guinea,Macenta,New cases,1,12/24/14
Guinea,Dabola,New cases,1,12/24/14
Guinea,Kissidougou,New cases,7,12/24/14
Guinea,Dinguiraye,New cases,0,12/24/14
Guinea,Telimele,New cases,0,12/24/14
Guinea,Boffa,New cases,0,12/24/14
Guinea,Kouroussa,New cases,0,12/24/14
Guinea,Siguiri,New cases,0,12/24/14
Guinea,Pita,New cases,0,12/24/14
Guinea,Nzerekore,New cases,0,12/24/14
Guinea,Yomou,New cases,0,12/24/14
Guinea,Dubreka,New cases,1,12/24/14
Guinea,Forécariah,New cases,0,12/24/14
Guinea,Kerouane,New cases,1,12/24/14
Guinea,Coyah,New cases,2,12/24/14
Guinea,Dalaba,New cases,0,12/24/14
Guinea,Beyla,New cases,0,12/24/14
Guinea,Kindia,New cases,2,12/24/14
Guinea,Lola,New cases,4,12/24/14
Guinea,Boke,New cases,0,12/24/14
Guinea,Mamou,New cases,0,12/24/14
Guinea,Faranah,New cases,2,12/24/14
Guinea,Kankan,New cases,0,12/24/14
Guinea,Fria,New cases,0,12/24/14
Guinea,Labe,New cases,0,12/24/14
Guinea,National,Cases,"2,630",12/24/14
Guinea,Conakry,Cases,354,12/24/14
Guinea,Gueckedou,Cases,382,12/24/14
Guinea,Macenta,Cases,735,12/24/14
Guinea,Dabola,Cases,11,12/24/14
Guinea,Kissidougou,Cases,98,12/24/14
Guinea,Dinguiraye,Cases,1,12/24/14
Guinea,Telimele,Cases,37,12/24/14
Guinea,Boffa,Cases,26,12/24/14
Guinea,Kouroussa,Cases,18,12/24/14
Guinea,Siguiri,Cases,29,12/24/14
Guinea,Pita,Cases,8,12/24/14
Guinea,Nzerekore,Cases,245,12/24/14
Guinea,Yomou,Cases,11,12/24/14
Guinea,Dubreka,Cases,53,12/24/14
Guinea,Forécariah,Cases,46,12/24/14
Guinea,Kerouane,Cases,158,12/24/14
Guinea,Coyah,Cases,156,12/24/14
Guinea,Dalaba,Cases,9,12/24/14
Guinea,Beyla,Cases,45,12/24/14
Guinea,Kindia,Cases,69,12/24/14
Guinea,Lola,Cases,46,12/24/14
Guinea,Boke,Cases,1,12/24/14
Guinea,Mamou,Cases,0,12/24/14
Guinea,Faranah,Cases,64,12/24/14
Guinea,Kankan,Cases,28,12/24/14
Guinea,Fria,Cases,0,12/24/14
Guinea,Labe,Cases,0,12/24/14
Guinea,National,New cases,31,12/25/14
Guinea,Conakry,New cases,8,12/25/14
Guinea,Gueckedou,New cases,0,12/25/14
Guinea,Macenta,New cases,10,12/25/14
Guinea,Dabola,New cases,0,12/25/14
Guinea,Kissidougou,New cases,3,12/25/14
Guinea,Dinguiraye,New cases,0,12/25/14
Guinea,Telimele,New cases,1,12/25/14
Guinea,Boffa,New cases,0,12/25/14
Guinea,Kouroussa,New cases,1,12/25/14
Guinea,Siguiri,New cases,0,12/25/14
Guinea,Pita,New cases,0,12/25/14
Guinea,Nzerekore,New cases,1,12/25/14
Guinea,Yomou,New cases,0,12/25/14
Guinea,Dubreka,New cases,1,12/25/14
Guinea,Forécariah,New cases,1,12/25/14
Guinea,Kerouane,New cases,3,12/25/14
Guinea,Coyah,New cases,0,12/25/14
Guinea,Dalaba,New cases,0,12/25/14
Guinea,Beyla,New cases,0,12/25/14
Guinea,Kindia,New cases,0,12/25/14
Guinea,Lola,New cases,0,12/25/14
Guinea,Boke,New cases,0,12/25/14
Guinea,Mamou,New cases,2,12/25/14
Guinea,Faranah,New cases,0,12/25/14
Guinea,Kankan,New cases,0,12/25/14
Guinea,Fria,New cases,0,12/25/14
Guinea,Labe,New cases,0,12/25/14
Guinea,Koundara,New cases,0,12/25/14
Guinea,National,Cases,"2,659",12/25/14
Guinea,Conakry,Cases,362,12/25/14
Guinea,Gueckedou,Cases,382,12/25/14
Guinea,Macenta,Cases,745,12/25/14
Guinea,Dabola,Cases,10,12/25/14
Guinea,Kissidougou,Cases,100,12/25/14
Guinea,Dinguiraye,Cases,1,12/25/14
Guinea,Telimele,Cases,38,12/25/14
Guinea,Boffa,Cases,26,12/25/14
Guinea,Kouroussa,Cases,19,12/25/14
Guinea,Siguiri,Cases,29,12/25/14
Guinea,Pita,Cases,8,12/25/14
Guinea,Nzerekore,Cases,246,12/25/14
Guinea,Yomou,Cases,11,12/25/14
Guinea,Dubreka,Cases,54,12/25/14
Guinea,Forécariah,Cases,47,12/25/14
Guinea,Kerouane,Cases,161,12/25/14
Guinea,Coyah,Cases,156,12/25/14
Guinea,Dalaba,Cases,9,12/25/14
Guinea,Beyla,Cases,45,12/25/14
Guinea,Kindia,Cases,69,12/25/14
Guinea,Lola,Cases,46,12/25/14
Guinea,Boke,Cases,1,12/25/14
Guinea,Mamou,Cases,2,12/25/14
Guinea,Faranah,Cases,64,12/25/14
Guinea,Kankan,Cases,28,12/25/14
Guinea,Fria,Cases,0,12/25/14
Guinea,Labe,Cases,0,12/25/14
Guinea,Koundara,Cases,0,12/25/14
Guinea,National,New cases,13,12/26/14
Guinea,Conakry,New cases,3,12/26/14
Guinea,Gueckedou,New cases,0,12/26/14
Guinea,Macenta,New cases,1,12/26/14
Guinea,Dabola,New cases,0,12/26/14
Guinea,Kissidougou,New cases,0,12/26/14
Guinea,Dinguiraye,New cases,0,12/26/14
Guinea,Telimele,New cases,2,12/26/14
Guinea,Boffa,New cases,0,12/26/14
Guinea,Kouroussa,New cases,0,12/26/14
Guinea,Siguiri,New cases,0,12/26/14
Guinea,Pita,New cases,0,12/26/14
Guinea,Nzerekore,New cases,2,12/26/14
Guinea,Yomou,New cases,0,12/26/14
Guinea,Dubreka,New cases,1,12/26/14
Guinea,Forécariah,New cases,0,12/26/14
Guinea,Kerouane,New cases,0,12/26/14
Guinea,Coyah,New cases,2,12/26/14
Guinea,Dalaba,New cases,0,12/26/14
Guinea,Beyla,New cases,0,12/26/14
Guinea,Kindia,New cases,0,12/26/14
Guinea,Lola,New cases,2,12/26/14
Guinea,Boke,New cases,0,12/26/14
Guinea,Mamou,New cases,0,12/26/14
Guinea,Faranah,New cases,0,12/26/14
Guinea,Kankan,New cases,0,12/26/14
Guinea,Fria,New cases,0,12/26/14
Guinea,Labe,New cases,0,12/26/14
Guinea,Koundara,New cases,0,12/26/14
Guinea,National,Cases,"2,670",12/26/14
Guinea,Conakry,Cases,365,12/26/14
Guinea,Gueckedou,Cases,382,12/26/14
Guinea,Macenta,Cases,745,12/26/14
Guinea,Dabola,Cases,10,12/26/14
Guinea,Kissidougou,Cases,99,12/26/14
Guinea,Dinguiraye,Cases,1,12/26/14
Guinea,Telimele,Cases,41,12/26/14
Guinea,Boffa,Cases,26,12/26/14
Guinea,Kouroussa,Cases,19,12/26/14
Guinea,Siguiri,Cases,29,12/26/14
Guinea,Pita,Cases,8,12/26/14
Guinea,Nzerekore,Cases,248,12/26/14
Guinea,Yomou,Cases,11,12/26/14
Guinea,Dubreka,Cases,55,12/26/14
Guinea,Forécariah,Cases,47,12/26/14
Guinea,Kerouane,Cases,161,12/26/14
Guinea,Coyah,Cases,157,12/26/14
Guinea,Dalaba,Cases,9,12/26/14
Guinea,Beyla,Cases,45,12/26/14
Guinea,Kindia,Cases,69,12/26/14
Guinea,Lola,Cases,48,12/26/14
Guinea,Boke,Cases,1,12/26/14
Guinea,Mamou,Cases,2,12/26/14
Guinea,Faranah,Cases,64,12/26/14
Guinea,Kankan,Cases,28,12/26/14
Guinea,Fria,Cases,0,12/26/14
Guinea,Labe,Cases,0,12/26/14
Guinea,Koundara,Cases,0,12/26/14
Guinea,National,New cases,27,12/27/14
Guinea,Conakry,New cases,5,12/27/14
Guinea,Gueckedou,New cases,1,12/27/14
Guinea,Macenta,New cases,1,12/27/14
Guinea,Dabola,New cases,0,12/27/14
Guinea,Kissidougou,New cases,1,12/27/14
Guinea,Dinguiraye,New cases,0,12/27/14
Guinea,Telimele,New cases,0,12/27/14
Guinea,Boffa,New cases,0,12/27/14
Guinea,Kouroussa,New cases,0,12/27/14
Guinea,Siguiri,New cases,1,12/27/14
Guinea,Pita,New cases,0,12/27/14
Guinea,Nzerekore,New cases,1,12/27/14
Guinea,Yomou,New cases,0,12/27/14
Guinea,Dubreka,New cases,2,12/27/14
Guinea,Forécariah,New cases,0,12/27/14
Guinea,Kerouane,New cases,0,12/27/14
Guinea,Coyah,New cases,4,12/27/14
Guinea,Dalaba,New cases,0,12/27/14
Guinea,Beyla,New cases,0,12/27/14
Guinea,Kindia,New cases,6,12/27/14
Guinea,Lola,New cases,4,12/27/14
Guinea,Boke,New cases,0,12/27/14
Guinea,Mamou,New cases,0,12/27/14
Guinea,Faranah,New cases,0,12/27/14
Guinea,Kankan,New cases,1,12/27/14
Guinea,Fria,New cases,0,12/27/14
Guinea,Labe,New cases,0,12/27/14
Guinea,Koundara,New cases,0,12/27/14
Guinea,National,Cases,"2,695",12/27/14
Guinea,Conakry,Cases,370,12/27/14
Guinea,Gueckedou,Cases,383,12/27/14
Guinea,Macenta,Cases,745,12/27/14
Guinea,Dabola,Cases,10,12/27/14
Guinea,Kissidougou,Cases,99,12/27/14
Guinea,Dinguiraye,Cases,1,12/27/14
Guinea,Telimele,Cases,41,12/27/14
Guinea,Boffa,Cases,26,12/27/14
Guinea,Kouroussa,Cases,19,12/27/14
Guinea,Siguiri,Cases,30,12/27/14
Guinea,Pita,Cases,8,12/27/14
Guinea,Nzerekore,Cases,249,12/27/14
Guinea,Yomou,Cases,11,12/27/14
Guinea,Dubreka,Cases,57,12/27/14
Guinea,Forécariah,Cases,47,12/27/14
Guinea,Kerouane,Cases,161,12/27/14
Guinea,Coyah,Cases,161,12/27/14
Guinea,Dalaba,Cases,9,12/27/14
Guinea,Beyla,Cases,45,12/27/14
Guinea,Kindia,Cases,75,12/27/14
Guinea,Lola,Cases,52,12/27/14
Guinea,Boke,Cases,1,12/27/14
Guinea,Mamou,Cases,2,12/27/14
Guinea,Faranah,Cases,64,12/27/14
Guinea,Kankan,Cases,29,12/27/14
Guinea,Fria,Cases,0,12/27/14
Guinea,Labe,Cases,0,12/27/14
Guinea,Koundara,Cases,0,12/27/14
Sierra Leone,Kailahun,New cases,0,12/22/14
Sierra Leone,Kenema,New cases,0,12/22/14
